episode,score,avg_score,steps  taken
913,5000.0,4286.0,451231
914,5000.0,4308.0,451785
915,5000.0,4312.0,452339
916,5000.0,4316.0,452893
917,5000.0,4320.0,453447
918,3600.0,4310.0,453921
919,5000.0,4314.0,454475
920,2400.0,4292.0,454901
921,5000.0,4318.0,455455
922,5000.0,4322.0,456009
923,3400.0,4310.0,456482
924,5000.0,4314.0,457036
925,5000.0,4318.0,457590
926,2200.0,4294.0,458008
927,5000.0,4298.0,458562
928,3200.0,4284.0,458999
929,3300.0,4271.0,459473
930,5000.0,4275.0,460027
931,5000.0,4279.0,460581
932,1200.0,4245.0,460893
933,5000.0,4249.0,461447
934,5000.0,4253.0,462001
935,5000.0,4257.0,462555
936,5000.0,4261.0,463109
937,5000.0,4265.0,463663
938,5000.0,4269.0,464217
939,5000.0,4295.0,464771
940,5000.0,4299.0,465325
941,5000.0,4303.0,465879
942,5000.0,4307.0,466433
943,5000.0,4324.0,466987
944,4800.0,4326.0,467545
945,5000.0,4330.0,468099
946,5000.0,4334.0,468653
947,5000.0,4338.0,469207
948,5000.0,4366.0,469761
949,5000.0,4370.0,470315
950,5000.0,4374.0,470869
951,5000.0,4378.0,471423
952,2200.0,4354.0,471844
953,2600.0,4334.0,472219
954,5000.0,4338.0,472773
955,5000.0,4342.0,473327
956,5000.0,4346.0,473881
957,4800.0,4348.0,474427
958,2400.0,4326.0,474848
959,5000.0,4330.0,475402
960,3500.0,4319.0,475880
961,5000.0,4332.0,476434
962,5000.0,4336.0,476988
963,3200.0,4342.0,477402
964,5000.0,4346.0,477956
965,5000.0,4366.0,478510
966,600.0,4326.0,478856
967,5000.0,4344.0,479410
968,5000.0,4348.0,479964
969,5000.0,4352.0,480518
970,5000.0,4374.0,481072
971,5000.0,4380.0,481626
972,5000.0,4384.0,482180
973,5000.0,4388.0,482734
974,5000.0,4403.0,483288
975,5000.0,4407.0,483842
976,5000.0,4411.0,484396
977,5000.0,4415.0,484950
978,3100.0,4420.0,485444
979,5000.0,4437.0,485998
980,5000.0,4441.0,486552
981,5000.0,4445.0,487106
982,5000.0,4449.0,487660
983,5000.0,4453.0,488214
984,5000.0,4457.0,488768
985,5000.0,4479.0,489322
986,3000.0,4463.0,489751
987,5000.0,4467.0,490305
988,5000.0,4491.0,490859
989,5000.0,4495.0,491413
990,5000.0,4499.0,491967
991,5000.0,4503.0,492521
992,5000.0,4507.0,493075
993,5000.0,4511.0,493629
994,5000.0,4515.0,494183
995,5000.0,4519.0,494737
996,5000.0,4549.0,495291
997,5000.0,4553.0,495845
998,3000.0,4563.0,496275
999,5000.0,4567.0,496829
1000,5000.0,4571.0,497383
1001,5000.0,4575.0,497937
1002,5000.0,4589.0,498491
1003,5000.0,4593.0,499045
1004,5000.0,4597.0,499599
1005,3000.0,4581.0,500025
1006,5000.0,4585.0,500579
1007,5000.0,4589.0,501133
1008,5000.0,4593.0,501687
1009,5000.0,4597.0,502241
1010,5000.0,4601.0,502795
1011,5000.0,4605.0,503349
1012,5000.0,4605.0,503903
1013,1400.0,4569.0,504250
1014,5000.0,4569.0,504804
1015,5000.0,4569.0,505358
1016,5000.0,4569.0,505912
1017,2000.0,4539.0,506327
1018,2600.0,4529.0,506751
1019,5000.0,4529.0,507305
1020,5000.0,4555.0,507859
1021,5000.0,4555.0,508413
1022,5000.0,4555.0,508967
1023,5000.0,4571.0,509521
1024,3000.0,4551.0,509937
1025,5000.0,4551.0,510491
1026,5000.0,4579.0,511045
1027,5000.0,4579.0,511599
1028,5000.0,4597.0,512153
1029,5000.0,4614.0,512707
1030,5000.0,4614.0,513261
1031,5000.0,4614.0,513815
1032,5000.0,4652.0,514369
1033,5000.0,4652.0,514923
1034,5000.0,4652.0,515477
1035,5000.0,4652.0,516031
1036,5000.0,4652.0,516585
1037,5000.0,4652.0,517139
1038,4700.0,4649.0,517710
1039,5000.0,4649.0,518264
1040,5000.0,4649.0,518818
1041,3400.0,4633.0,519309
1042,5000.0,4633.0,519863
1043,3700.0,4620.0,520339
1044,5000.0,4622.0,520893
1045,5000.0,4622.0,521447
1046,5000.0,4622.0,522001
1047,5000.0,4622.0,522555
1048,5000.0,4622.0,523109
1049,5000.0,4622.0,523663
1050,5000.0,4622.0,524217
1051,5000.0,4622.0,524771
1052,5000.0,4650.0,525325
1053,5000.0,4674.0,525879
1054,5000.0,4674.0,526433
1055,3400.0,4658.0,526856
1056,3400.0,4642.0,527332
1057,5000.0,4644.0,527886
1058,2200.0,4642.0,528295
1059,5000.0,4642.0,528849
1060,5000.0,4657.0,529403
1061,5000.0,4657.0,529957
1062,2200.0,4629.0,530324
1063,5000.0,4647.0,530878
1064,1000.0,4607.0,531296
1065,5000.0,4607.0,531850
1066,4400.0,4645.0,532399
1067,5000.0,4645.0,532953
1068,5000.0,4645.0,533507
1069,5000.0,4645.0,534061
1070,5000.0,4645.0,534615
1071,5000.0,4645.0,535169
1072,2000.0,4615.0,535506
1073,5000.0,4615.0,536060
1074,1400.0,4579.0,536368
1075,5000.0,4579.0,536922
1076,5000.0,4579.0,537476
1077,5000.0,4579.0,538030
1078,5000.0,4598.0,538584
1079,5000.0,4598.0,539138
1080,5000.0,4598.0,539692
1081,5000.0,4598.0,540246
1082,5000.0,4598.0,540800
1083,5000.0,4598.0,541354
1084,5000.0,4598.0,541908
1085,5000.0,4598.0,542462
1086,5000.0,4618.0,543016
1087,5000.0,4618.0,543570
1088,5000.0,4618.0,544124
1089,5000.0,4618.0,544678
1090,5000.0,4618.0,545232
1091,5000.0,4618.0,545786
1092,3700.0,4605.0,546261
1093,5000.0,4605.0,546815
1094,5000.0,4605.0,547369
1095,5000.0,4605.0,547923
1096,1800.0,4573.0,548344
1097,4800.0,4571.0,548891
1098,5000.0,4591.0,549445
1099,5000.0,4591.0,549999
1100,5000.0,4591.0,550553
1101,5000.0,4591.0,551107
1102,5000.0,4591.0,551661
1103,5000.0,4591.0,552215
1104,5000.0,4591.0,552769
1105,5000.0,4611.0,553323
1106,5000.0,4611.0,553877
1107,2600.0,4587.0,554298
1108,2200.0,4559.0,554630
1109,5000.0,4559.0,555184
1110,5000.0,4559.0,555738
1111,5000.0,4559.0,556292
1112,5000.0,4559.0,556846
1113,5000.0,4595.0,557400
1114,3700.0,4582.0,557871
1115,2000.0,4552.0,558287
1116,5000.0,4552.0,558841
1117,5000.0,4582.0,559395
1118,5000.0,4606.0,559949
1119,5000.0,4606.0,560503
1120,5000.0,4606.0,561057
1121,5000.0,4606.0,561611
1122,5000.0,4606.0,562165
1123,5000.0,4606.0,562719
1124,5000.0,4626.0,563273
1125,5000.0,4626.0,563827
1126,5000.0,4626.0,564381
1127,4800.0,4624.0,564937
1128,5000.0,4624.0,565491
1129,5000.0,4624.0,566045
1130,5000.0,4624.0,566599
1131,5000.0,4624.0,567153
1132,5000.0,4624.0,567707
1133,5000.0,4624.0,568261
1134,5000.0,4624.0,568815
1135,5000.0,4624.0,569369
1136,5000.0,4624.0,569923
1137,5000.0,4624.0,570477
1138,5000.0,4627.0,571031
1139,5000.0,4627.0,571585
1140,5000.0,4627.0,572139
1141,5000.0,4643.0,572693
1142,1400.0,4607.0,573049
1143,5000.0,4620.0,573603
1144,5000.0,4620.0,574157
1145,5000.0,4620.0,574711
1146,5000.0,4620.0,575265
1147,5000.0,4620.0,575819
1148,5000.0,4620.0,576373
1149,5000.0,4620.0,576927
1150,2400.0,4594.0,577344
1151,5000.0,4594.0,577898
1152,5000.0,4594.0,578452
1153,5000.0,4594.0,579006
1154,5000.0,4594.0,579560
1155,5000.0,4610.0,580114
1156,5000.0,4626.0,580668
1157,2500.0,4601.0,581097
1158,5000.0,4629.0,581651
1159,5000.0,4629.0,582205
1160,5000.0,4629.0,582759
1161,2400.0,4603.0,583181
1162,5000.0,4631.0,583735
1163,5000.0,4631.0,584289
1164,5000.0,4671.0,584843
1165,5000.0,4671.0,585397
1166,5000.0,4677.0,585951
1167,5000.0,4677.0,586505
1168,5000.0,4677.0,587059
1169,2400.0,4651.0,587479
1170,5000.0,4651.0,588033
1171,5000.0,4651.0,588587
1172,3400.0,4665.0,589030
1173,2800.0,4643.0,589458
1174,5000.0,4679.0,590012
1175,5000.0,4679.0,590566
1176,5000.0,4679.0,591120
1177,5000.0,4679.0,591674
1178,5000.0,4679.0,592228
1179,3900.0,4668.0,592780
1180,5000.0,4668.0,593334
1181,5000.0,4668.0,593888
1182,5000.0,4668.0,594442
1183,5000.0,4668.0,594996
1184,5000.0,4668.0,595550
1185,5000.0,4668.0,596104
1186,5000.0,4668.0,596658
1187,5000.0,4668.0,597212
1188,5000.0,4668.0,597766
1189,5000.0,4668.0,598320
1190,2400.0,4642.0,598739
1191,4000.0,4632.0,599163
1192,5000.0,4645.0,599717
1193,3600.0,4631.0,600191
1194,5000.0,4631.0,600745
1195,2600.0,4607.0,601167
1196,5000.0,4639.0,601721
1197,5000.0,4641.0,602275
1198,5000.0,4641.0,602829
1199,3500.0,4626.0,603283
1200,5000.0,4626.0,603837
1201,5000.0,4626.0,604391
1202,5000.0,4626.0,604945
1203,5000.0,4626.0,605499
1204,5000.0,4626.0,606053
1205,5000.0,4626.0,606607
1206,5000.0,4626.0,607161
1207,5000.0,4650.0,607715
1208,5000.0,4678.0,608269
1209,5000.0,4678.0,608823
1210,5000.0,4678.0,609377
1211,5000.0,4678.0,609931
1212,2400.0,4652.0,610282
1213,5000.0,4652.0,610836
1214,5000.0,4665.0,611390
1215,5000.0,4695.0,611944
1216,5000.0,4695.0,612498
1217,5000.0,4695.0,613052
1218,3400.0,4679.0,613528
1219,5000.0,4679.0,614082
1220,5000.0,4679.0,614636
1221,5000.0,4679.0,615190
1222,5000.0,4679.0,615744
1223,5000.0,4679.0,616298
1224,5000.0,4679.0,616852
1225,5000.0,4679.0,617406
1226,2000.0,4649.0,617822
1227,2000.0,4621.0,618205
1228,2400.0,4595.0,618619
1229,4400.0,4589.0,619165
1230,5000.0,4589.0,619719
1231,5000.0,4589.0,620273
1232,5000.0,4589.0,620827
1233,5000.0,4589.0,621381
1234,5000.0,4589.0,621935
1235,5000.0,4589.0,622489
1236,5000.0,4589.0,623043
1237,5000.0,4589.0,623597
1238,5000.0,4589.0,624151
1239,5000.0,4589.0,624705
1240,5000.0,4589.0,625259
1241,5000.0,4589.0,625813
1242,5000.0,4625.0,626367
1243,5000.0,4625.0,626921
1244,5000.0,4625.0,627475
1245,5000.0,4625.0,628029
1246,2000.0,4595.0,628448
1247,5000.0,4595.0,629002
1248,3300.0,4578.0,629425
1249,1200.0,4540.0,629811
1250,5000.0,4566.0,630365
1251,5000.0,4566.0,630919
1252,5000.0,4566.0,631473
1253,5000.0,4566.0,632027
1254,5000.0,4566.0,632581
1255,5000.0,4566.0,633135
1256,5000.0,4566.0,633689
1257,5000.0,4591.0,634243
1258,5000.0,4591.0,634797
1259,5000.0,4591.0,635351
1260,5000.0,4591.0,635905
1261,1000.0,4577.0,636256
1262,5000.0,4577.0,636810
1263,5000.0,4577.0,637364
1264,5000.0,4577.0,637918
1265,1200.0,4539.0,638201
1266,2400.0,4513.0,638619
1267,5000.0,4513.0,639173
1268,1600.0,4479.0,639576
1269,5000.0,4505.0,640130
1270,5000.0,4505.0,640684
1271,5000.0,4505.0,641238
1272,5000.0,4521.0,641792
1273,5000.0,4543.0,642346
1274,5000.0,4543.0,642900
1275,5000.0,4543.0,643454
1276,5000.0,4543.0,644008
1277,5000.0,4543.0,644562
1278,5000.0,4543.0,645116
1279,5000.0,4554.0,645670
1280,5000.0,4554.0,646224
1281,5000.0,4554.0,646778
1282,5000.0,4554.0,647332
1283,5000.0,4554.0,647886
1284,5000.0,4554.0,648440
1285,5000.0,4554.0,648994
1286,5000.0,4554.0,649548
1287,5000.0,4554.0,650102
1288,5000.0,4554.0,650656
1289,5000.0,4554.0,651210
1290,5000.0,4580.0,651764
1291,5000.0,4590.0,652318
1292,5000.0,4590.0,652872
1293,3000.0,4584.0,653291
1294,5000.0,4584.0,653845
1295,5000.0,4608.0,654399
1296,5000.0,4608.0,654953
1297,5000.0,4608.0,655507
1298,5000.0,4608.0,656061
1299,5000.0,4623.0,656615
1300,5000.0,4623.0,657169
1301,5000.0,4623.0,657723
1302,5000.0,4623.0,658277
1303,5000.0,4623.0,658831
1304,5000.0,4623.0,659385
1305,5000.0,4623.0,659939
1306,5000.0,4623.0,660493
1307,5000.0,4623.0,661047
1308,5000.0,4623.0,661601
1309,5000.0,4623.0,662155
1310,5000.0,4623.0,662709
1311,5000.0,4623.0,663263
1312,5000.0,4649.0,663817
1313,5000.0,4649.0,664371
1314,5000.0,4649.0,664925
1315,5000.0,4649.0,665479
1316,5000.0,4649.0,666033
1317,5000.0,4649.0,666587
1318,5000.0,4665.0,667141
1319,5000.0,4665.0,667695
1320,5000.0,4665.0,668249
1321,5000.0,4665.0,668803
1322,2200.0,4637.0,669218
1323,2200.0,4609.0,669614
1324,5000.0,4609.0,670168
1325,5000.0,4609.0,670722
1326,5000.0,4639.0,671276
1327,5000.0,4669.0,671830
1328,5000.0,4695.0,672384
1329,4600.0,4697.0,672974
1330,5000.0,4697.0,673528
1331,5000.0,4697.0,674082
1332,5000.0,4697.0,674636
1333,5000.0,4697.0,675190
1334,5000.0,4697.0,675744
1335,1800.0,4665.0,676153
1336,5000.0,4665.0,676707
1337,5000.0,4665.0,677261
1338,600.0,4621.0,677649
1339,5000.0,4621.0,678203
1340,5000.0,4621.0,678757
1341,5000.0,4621.0,679311
1342,5000.0,4621.0,679865
1343,5000.0,4621.0,680419
1344,5000.0,4621.0,680973
1345,5000.0,4621.0,681527
1346,5000.0,4651.0,682081
1347,5000.0,4651.0,682635
1348,5000.0,4668.0,683189
1349,5000.0,4706.0,683743
1350,5000.0,4706.0,684297
1351,5000.0,4706.0,684851
1352,5000.0,4706.0,685405
1353,5000.0,4706.0,685959
1354,2800.0,4684.0,686389
1355,5000.0,4684.0,686943
1356,2200.0,4656.0,687365
1357,5000.0,4656.0,687919
1358,5000.0,4656.0,688473
1359,2100.0,4627.0,688907
1360,5000.0,4627.0,689461
1361,5000.0,4667.0,690015
1362,5000.0,4667.0,690569
1363,5000.0,4667.0,691123
1364,5000.0,4667.0,691677
1365,3700.0,4692.0,692155
1366,5000.0,4718.0,692709
1367,5000.0,4718.0,693263
1368,5000.0,4752.0,693817
1369,5000.0,4752.0,694371
1370,3200.0,4734.0,694810
1371,4800.0,4732.0,695355
1372,1400.0,4696.0,695716
1373,5000.0,4696.0,696270
1374,5000.0,4696.0,696824
1375,5000.0,4696.0,697378
1376,5000.0,4696.0,697932
1377,5000.0,4696.0,698486
1378,5000.0,4696.0,699040
1379,5000.0,4696.0,699594
1380,5000.0,4696.0,700148
1381,5000.0,4696.0,700702
1382,5000.0,4696.0,701256
1383,5000.0,4696.0,701810
1384,5000.0,4696.0,702364
1385,5000.0,4696.0,702918
1386,5000.0,4696.0,703472
1387,5000.0,4696.0,704026
1388,5000.0,4696.0,704580
1389,5000.0,4696.0,705134
1390,5000.0,4696.0,705688
1391,5000.0,4696.0,706242
1392,5000.0,4696.0,706796
1393,2000.0,4686.0,707211
1394,5000.0,4686.0,707765
1395,5000.0,4686.0,708319
1396,5000.0,4686.0,708873
1397,5000.0,4686.0,709427
1398,5000.0,4686.0,709981
1399,2000.0,4656.0,710391
1400,5000.0,4656.0,710945
1401,3600.0,4642.0,711362
1402,5000.0,4642.0,711916
1403,5000.0,4642.0,712470
1404,5000.0,4642.0,713024
1405,5000.0,4642.0,713578
1406,5000.0,4642.0,714132
1407,5000.0,4642.0,714686
1408,5000.0,4642.0,715240
1409,5000.0,4642.0,715794
1410,5000.0,4642.0,716348
1411,5000.0,4642.0,716902
1412,5000.0,4642.0,717456
1413,5000.0,4642.0,718010
1414,3800.0,4630.0,718438
1415,5000.0,4630.0,718992
1416,2200.0,4602.0,719363
1417,5000.0,4602.0,719917
1418,2000.0,4572.0,720306
1419,5000.0,4572.0,720860
1420,3400.0,4556.0,721278
1421,2200.0,4528.0,721688
1422,2200.0,4528.0,722086
1423,3000.0,4536.0,722506
1424,5000.0,4536.0,723060
1425,5000.0,4536.0,723614
1426,5000.0,4536.0,724168
1427,5000.0,4536.0,724722
1428,3300.0,4519.0,725198
1429,5000.0,4523.0,725752
1430,5000.0,4523.0,726306
1431,2400.0,4497.0,726670
1432,5000.0,4497.0,727224
1433,5000.0,4497.0,727778
1434,5000.0,4497.0,728332
1435,5000.0,4529.0,728886
1436,5000.0,4529.0,729440
1437,5000.0,4529.0,729994
1438,5000.0,4573.0,730548
1439,5000.0,4573.0,731102
1440,5000.0,4573.0,731656
1441,5000.0,4573.0,732210
1442,5000.0,4573.0,732764
1443,5000.0,4573.0,733318
1444,5000.0,4573.0,733872
1445,5000.0,4573.0,734426
1446,2000.0,4543.0,734827
1447,3200.0,4525.0,735266
1448,5000.0,4525.0,735820
1449,5000.0,4525.0,736374
1450,5000.0,4525.0,736928
1451,5000.0,4525.0,737482
1452,5000.0,4525.0,738036
1453,5000.0,4525.0,738590
1454,5000.0,4547.0,739144
1455,2600.0,4523.0,739576
1456,5000.0,4551.0,740130
1457,5000.0,4551.0,740684
1458,5000.0,4551.0,741238
1459,5000.0,4580.0,741792
1460,5000.0,4580.0,742346
1461,5000.0,4580.0,742900
1462,5000.0,4580.0,743454
1463,5000.0,4580.0,744008
1464,5000.0,4580.0,744562
1465,4800.0,4591.0,745107
1466,5000.0,4591.0,745661
1467,5000.0,4591.0,746215
1468,5000.0,4591.0,746769
1469,5000.0,4591.0,747323
1470,5000.0,4609.0,747877
1471,5000.0,4611.0,748431
1472,5000.0,4647.0,748985
1473,2200.0,4619.0,749339
1474,5000.0,4619.0,749893
1475,5000.0,4619.0,750447
1476,5000.0,4619.0,751001
1477,5000.0,4619.0,751555
1478,5000.0,4619.0,752109
1479,5000.0,4619.0,752663
1480,5000.0,4619.0,753217
1481,3300.0,4602.0,753661
1482,5000.0,4602.0,754215
1483,5000.0,4602.0,754769
1484,5000.0,4602.0,755323
1485,5000.0,4602.0,755877
1486,5000.0,4602.0,756431
1487,5000.0,4602.0,756985
1488,5000.0,4602.0,757539
1489,5000.0,4602.0,758093
1490,5000.0,4602.0,758647
1491,5000.0,4602.0,759201
1492,5000.0,4602.0,759755
1493,5000.0,4632.0,760309
1494,1800.0,4600.0,760710
1495,5000.0,4600.0,761264
1496,5000.0,4600.0,761818
1497,5000.0,4600.0,762372
1498,5000.0,4600.0,762926
1499,5000.0,4630.0,763480
1500,5000.0,4630.0,764034
1501,5000.0,4644.0,764588
1502,5000.0,4644.0,765142
1503,5000.0,4644.0,765696
1504,5000.0,4644.0,766250
1505,2000.0,4614.0,766665
1506,5000.0,4614.0,767219
1507,5000.0,4614.0,767773
1508,5000.0,4614.0,768327
1509,5000.0,4614.0,768881
1510,5000.0,4614.0,769435
1511,5000.0,4614.0,769989
1512,5000.0,4614.0,770543
1513,2400.0,4588.0,770907
1514,5000.0,4600.0,771461
1515,5000.0,4600.0,772015
1516,2800.0,4606.0,772452
1517,5000.0,4606.0,773006
1518,5000.0,4636.0,773560
1519,5000.0,4636.0,774114
1520,5000.0,4652.0,774668
1521,5000.0,4680.0,775222
1522,5000.0,4708.0,775776
1523,5000.0,4728.0,776330
1524,5000.0,4728.0,776884
1525,5000.0,4728.0,777438
1526,5000.0,4728.0,777992
1527,5000.0,4728.0,778546
1528,5000.0,4745.0,779100
1529,5000.0,4745.0,779654
1530,3000.0,4725.0,780029
1531,5000.0,4751.0,780583
1532,5000.0,4751.0,781137
1533,5000.0,4751.0,781691
1534,3300.0,4734.0,782169
1535,5000.0,4734.0,782723
1536,600.0,4690.0,783078
1537,5000.0,4690.0,783632
1538,1900.0,4659.0,783991
1539,5000.0,4659.0,784545
1540,5000.0,4659.0,785099
1541,5000.0,4659.0,785653
1542,5000.0,4659.0,786207
1543,5000.0,4659.0,786761
1544,2000.0,4629.0,787179
1545,5000.0,4629.0,787733
1546,5000.0,4659.0,788287
1547,5000.0,4677.0,788841
1548,2600.0,4653.0,789244
1549,5000.0,4653.0,789798
1550,5000.0,4653.0,790352
1551,5000.0,4653.0,790906
1552,2800.0,4631.0,791252
1553,5000.0,4631.0,791806
1554,5000.0,4631.0,792360
1555,5000.0,4655.0,792914
1556,5000.0,4655.0,793468
1557,1600.0,4621.0,793889
1558,5000.0,4621.0,794443
1559,5000.0,4621.0,794997
1560,5000.0,4621.0,795551
1561,5000.0,4621.0,796105
1562,5000.0,4621.0,796659
1563,5000.0,4621.0,797213
1564,5000.0,4621.0,797767
1565,4800.0,4621.0,798318
1566,5000.0,4621.0,798872
1567,5000.0,4621.0,799426
1568,5000.0,4621.0,799980
1569,5000.0,4621.0,800534
1570,5000.0,4621.0,801088
1571,5000.0,4621.0,801642
1572,5000.0,4621.0,802196
1573,5000.0,4649.0,802750
1574,5000.0,4649.0,803304
1575,5000.0,4649.0,803858
1576,5000.0,4649.0,804412
1577,5000.0,4649.0,804966
1578,5000.0,4649.0,805520
1579,5000.0,4649.0,806074
1580,3100.0,4630.0,806524
1581,5000.0,4647.0,807078
1582,3000.0,4627.0,807519
1583,5000.0,4627.0,808073
1584,4800.0,4625.0,808629
1585,5000.0,4625.0,809183
1586,5000.0,4625.0,809737
1587,1400.0,4589.0,810149
1588,2200.0,4561.0,810565
1589,5000.0,4561.0,811119
1590,5000.0,4561.0,811673
1591,5000.0,4561.0,812227
1592,5000.0,4561.0,812781
1593,2400.0,4535.0,813126
1594,5000.0,4567.0,813680
1595,5000.0,4567.0,814234
1596,5000.0,4567.0,814788
1597,5000.0,4567.0,815342
1598,5000.0,4567.0,815896
1599,1600.0,4533.0,816220
1600,5000.0,4533.0,816774
1601,5000.0,4533.0,817328
1602,5000.0,4533.0,817882
1603,5000.0,4533.0,818436
1604,5000.0,4533.0,818990
1605,5000.0,4563.0,819544
1606,5000.0,4563.0,820098
1607,5000.0,4563.0,820652
1608,5000.0,4563.0,821206
1609,5000.0,4563.0,821760
1610,5000.0,4563.0,822314
1611,5000.0,4563.0,822868
1612,5000.0,4563.0,823422
1613,5000.0,4589.0,823976
1614,5000.0,4589.0,824530
1615,5000.0,4589.0,825084
1616,5000.0,4611.0,825638
1617,5000.0,4611.0,826192
1618,5000.0,4611.0,826746
1619,5000.0,4611.0,827300
1620,5000.0,4611.0,827854
1621,5000.0,4611.0,828408
1622,5000.0,4611.0,828962
1623,5000.0,4611.0,829516
1624,5000.0,4611.0,830070
1625,5000.0,4611.0,830624
1626,1300.0,4574.0,831048
1627,5000.0,4574.0,831602
1628,5000.0,4574.0,832156
1629,2000.0,4544.0,832576
1630,5000.0,4564.0,833130
1631,5000.0,4564.0,833684
1632,2800.0,4542.0,834113
1633,5000.0,4542.0,834667
1634,5000.0,4559.0,835221
1635,5000.0,4559.0,835775
1636,5000.0,4603.0,836329
1637,5000.0,4603.0,836883
1638,5000.0,4634.0,837437
1639,5000.0,4634.0,837991
1640,2600.0,4610.0,838365
1641,5000.0,4610.0,838919
1642,2600.0,4586.0,839271
1643,5000.0,4586.0,839825
1644,2000.0,4586.0,840242
1645,5000.0,4586.0,840796
1646,5000.0,4586.0,841350
1647,5000.0,4586.0,841904
1648,5000.0,4610.0,842458
1649,5000.0,4610.0,843012
1650,3500.0,4595.0,843487
1651,5000.0,4595.0,844041
1652,5000.0,4617.0,844595
1653,5000.0,4617.0,845149
1654,5000.0,4617.0,845703
1655,5000.0,4617.0,846257
1656,5000.0,4617.0,846811
1657,2200.0,4623.0,847237
1658,5000.0,4623.0,847791
1659,5000.0,4623.0,848345
1660,5000.0,4623.0,848899
1661,5000.0,4623.0,849453
1662,2200.0,4595.0,849830
1663,4000.0,4585.0,850263
1664,5000.0,4585.0,850817
1665,5000.0,4587.0,851371
1666,5000.0,4587.0,851925
1667,3700.0,4574.0,852418
1668,5000.0,4574.0,852972
1669,1800.0,4542.0,853370
1670,3900.0,4531.0,853849
1671,5000.0,4531.0,854403
1672,1600.0,4497.0,854752
1673,5000.0,4497.0,855306
1674,5000.0,4497.0,855860
1675,5000.0,4497.0,856414
1676,5000.0,4497.0,856968
1677,5000.0,4497.0,857522
1678,5000.0,4497.0,858076
1679,5000.0,4497.0,858630
1680,5000.0,4516.0,859184
1681,5000.0,4516.0,859738
1682,5000.0,4536.0,860292
1683,5000.0,4536.0,860846
1684,5000.0,4538.0,861400
1685,5000.0,4538.0,861954
1686,5000.0,4538.0,862508
1687,5000.0,4574.0,863062
1688,5000.0,4602.0,863616
1689,5000.0,4602.0,864170
1690,5000.0,4602.0,864724
1691,5000.0,4602.0,865278
1692,4400.0,4596.0,865825
1693,5000.0,4622.0,866379
1694,5000.0,4622.0,866933
1695,5000.0,4622.0,867487
1696,5000.0,4622.0,868041
1697,5000.0,4622.0,868595
1698,5000.0,4622.0,869149
1699,5000.0,4656.0,869703
1700,5000.0,4656.0,870257
1701,4100.0,4647.0,870814
1702,5000.0,4647.0,871368
1703,5000.0,4647.0,871922
1704,5000.0,4647.0,872476
1705,5000.0,4647.0,873030
1706,5000.0,4647.0,873584
1707,5000.0,4647.0,874138
1708,5000.0,4647.0,874692
1709,5000.0,4647.0,875246
1710,5000.0,4647.0,875800
1711,5000.0,4647.0,876354
1712,5000.0,4647.0,876908
1713,2200.0,4619.0,877257
1714,5000.0,4619.0,877811
1715,5000.0,4619.0,878365
1716,5000.0,4619.0,878919
1717,5000.0,4619.0,879473
1718,3000.0,4599.0,879894
1719,2500.0,4574.0,880317
1720,5000.0,4574.0,880871
1721,5000.0,4574.0,881425
1722,5000.0,4574.0,881979
1723,2200.0,4546.0,882404
1724,5000.0,4546.0,882958
1725,4200.0,4538.0,883445
1726,5000.0,4575.0,883999
1727,5000.0,4575.0,884553
1728,5000.0,4575.0,885107
1729,5000.0,4605.0,885661
1730,5000.0,4605.0,886215
1731,5000.0,4605.0,886769
1732,5000.0,4627.0,887323
1733,5000.0,4627.0,887877
1734,5000.0,4627.0,888431
1735,5000.0,4627.0,888985
1736,3800.0,4615.0,889463
1737,5000.0,4615.0,890017
1738,5000.0,4615.0,890571
1739,5000.0,4615.0,891125
1740,5000.0,4639.0,891679
1741,1000.0,4599.0,892050
1742,5000.0,4623.0,892604
1743,5000.0,4623.0,893158
1744,5000.0,4653.0,893712
1745,5000.0,4653.0,894266
1746,3000.0,4633.0,894693
1747,5000.0,4633.0,895247
1748,5000.0,4633.0,895801
1749,5000.0,4633.0,896355
1750,2600.0,4624.0,896779
1751,5000.0,4624.0,897333
1752,5000.0,4624.0,897887
1753,5000.0,4624.0,898441
1754,5000.0,4624.0,898995
1755,5000.0,4624.0,899549
1756,5000.0,4624.0,900103
1757,3400.0,4636.0,900520
1758,5000.0,4636.0,901074
1759,2200.0,4608.0,901490
1760,5000.0,4608.0,902044
1761,3000.0,4588.0,902469
1762,5000.0,4616.0,903023
1763,5000.0,4626.0,903577
1764,5000.0,4626.0,904131
1765,5000.0,4626.0,904685
1766,5000.0,4626.0,905239
1767,2200.0,4611.0,905599
1768,5000.0,4611.0,906153
1769,5000.0,4643.0,906707
1770,5000.0,4654.0,907261
1771,5000.0,4654.0,907815
1772,5000.0,4688.0,908369
1773,4400.0,4682.0,908924
1774,2400.0,4656.0,909270
1775,5000.0,4656.0,909824
1776,5000.0,4656.0,910378
1777,5000.0,4656.0,910932
1778,5000.0,4656.0,911486
1779,5000.0,4656.0,912040
1780,5000.0,4656.0,912594
1781,5000.0,4656.0,913148
1782,5000.0,4656.0,913702
1783,5000.0,4656.0,914256
1784,5000.0,4656.0,914810
1785,5000.0,4656.0,915364
1786,5000.0,4656.0,915918
1787,5000.0,4656.0,916472
1788,5000.0,4656.0,917026
1789,5000.0,4656.0,917580
1790,5000.0,4656.0,918134
1791,2400.0,4630.0,918560
