episode,score,avg_score,avg_actor_loss,avg_critic_loss,avg_total_loss,steps  taken
0,200.0,0,0,0,0,450
1,0.0,200.0,0,0,0,867
2,0.0,100.0,0,0,0,1291
3,0.0,66.66666666666667,0,0,0,1713
4,1000.0,50.0,-1.293711882829666,7.667780916297589,2.5401785753191337,2230
5,0.0,240.0,-1.293711882829666,7.667780916297589,2.5401785753191337,2668
6,0.0,200.0,-1.293711882829666,7.667780916297589,2.5401785753191337,3165
7,0.0,171.42857142857142,-1.293711882829666,7.667780916297589,2.5401785753191337,3598
8,0.0,150.0,-1.293711882829666,7.667780916297589,2.5401785753191337,3999
9,400.0,133.33333333333334,-0.757258165255189,3.6269968237746903,1.0562402466321568,4454
10,0.0,160.0,-0.757258165255189,3.6269968237746903,1.0562402466321568,4897
11,500.0,145.45454545454547,-0.757258165255189,3.6269968237746903,1.0562402466321568,5355
12,300.0,175.0,-0.757258165255189,3.6269968237746903,1.0562402466321568,5782
13,500.0,184.6153846153846,-1.3904662776738406,2.890803198392205,0.054935321522263325,6249
14,0.0,207.14285714285714,-1.3904662776738406,2.890803198392205,0.054935321522263325,6730
15,300.0,193.33333333333334,-1.3904662776738406,2.890803198392205,0.054935321522263325,7165
16,600.0,200.0,-1.3904662776738406,2.890803198392205,0.054935321522263325,7625
17,400.0,223.52941176470588,-1.3904662776738406,2.890803198392205,0.054935321522263325,8075
18,500.0,233.33333333333334,-1.4725369840860367,3.0518522917839705,0.05338916180594877,8534
19,100.0,247.3684210526316,-1.4725369840860367,3.0518522917839705,0.05338916180594877,8972
20,200.0,240.0,-1.4725369840860367,3.0518522917839705,0.05338916180594877,9410
21,400.0,238.0952380952381,-1.4725369840860367,3.0518522917839705,0.05338916180594877,9903
22,500.0,245.45454545454547,-1.340215699467808,3.6840124968744212,0.5017905489694023,10351
23,800.0,256.5217391304348,-1.340215699467808,3.6840124968744212,0.5017905489694023,10857
24,0.0,279.1666666666667,-1.340215699467808,3.6840124968744212,0.5017905489694023,11303
25,500.0,268.0,-1.340215699467808,3.6840124968744212,0.5017905489694023,11849
26,700.0,276.9230769230769,-1.9898820783942939,3.3530555285071415,-0.31335431414072323,12356
27,0.0,292.5925925925926,-1.9898820783942939,3.3530555285071415,-0.31335431414072323,12739
28,500.0,282.14285714285717,-1.9898820783942939,3.3530555285071415,-0.31335431414072323,13277
29,600.0,289.6551724137931,-1.9898820783942939,3.3530555285071415,-0.31335431414072323,13731
30,800.0,300.0,-1.9898820783942939,3.3530555285071415,-0.31335431414072323,14274
31,800.0,316.1290322580645,-1.7157468563877045,3.058320457808339,-0.1865866274835353,14796
32,1100.0,331.25,-1.7157468563877045,3.058320457808339,-0.1865866274835353,15289
33,100.0,354.54545454545456,-1.7157468563877045,3.058320457808339,-0.1865866274835353,15748
34,0.0,347.05882352941177,-1.7157468563877045,3.058320457808339,-0.1865866274835353,16132
35,0.0,337.14285714285717,-1.877660044003278,3.573904960568304,-0.09070756371912625,16557
36,900.0,327.77777777777777,-1.877660044003278,3.573904960568304,-0.09070756371912625,17134
37,700.0,343.2432432432432,-1.877660044003278,3.573904960568304,-0.09070756371912625,17649
38,400.0,352.63157894736844,-1.877660044003278,3.573904960568304,-0.09070756371912625,18102
39,400.0,353.84615384615387,-1.2910738621838391,2.8683043434195614,0.1430783095259423,18589
40,700.0,355.0,-1.2910738621838391,2.8683043434195614,0.1430783095259423,19053
