episode,score,avg_score,avg_actor_loss,avg_critic_loss,avg_total_loss,steps  taken
0,0.0,0,0,0,0,443
1,200.0,0.0,0,0,0,995
2,0.0,100.0,0,0,0,1440
3,0.0,66.66666666666667,0,0,0,1863
4,0.0,50.0,-0.8696957861073316,9.540016322199042,3.9003123749921897,2343
5,0.0,40.0,-0.8696957861073316,9.540016322199042,3.9003123749921897,2760
6,0.0,33.333333333333336,-0.8696957861073316,9.540016322199042,3.9003123749921897,3246
7,0.0,28.571428571428573,-0.8696957861073316,9.540016322199042,3.9003123749921897,3705
8,0.0,25.0,-2.4890965966507794,7.179344225884959,1.1005755162916977,4126
9,200.0,22.22222222222222,-2.4890965966507794,7.179344225884959,1.1005755162916977,4670
10,200.0,40.0,-2.4890965966507794,7.179344225884959,1.1005755162916977,5133
11,0.0,54.54545454545455,-2.4890965966507794,7.179344225884959,1.1005755162916977,5588
12,100.0,50.0,-2.4890965966507794,7.179344225884959,1.1005755162916977,6087
13,400.0,53.84615384615385,-1.4454214449971914,5.007628808059366,1.0583929590324912,6565
14,300.0,78.57142857142857,-1.4454214449971914,5.007628808059366,1.0583929590324912,7014
15,0.0,93.33333333333333,-1.4454214449971914,5.007628808059366,1.0583929590324912,7472
16,0.0,87.5,-1.4454214449971914,5.007628808059366,1.0583929590324912,7929
17,300.0,82.3529411764706,-1.7263616840355098,5.9219862801124155,1.2346314560207012,8423
18,0.0,94.44444444444444,-1.7263616840355098,5.9219862801124155,1.2346314560207012,8869
19,100.0,89.47368421052632,-1.7263616840355098,5.9219862801124155,1.2346314560207012,9334
20,0.0,90.0,-1.7263616840355098,5.9219862801124155,1.2346314560207012,9795
21,200.0,85.71428571428571,-1.6316370935179294,3.8362988250536936,0.28651231900891955,10265
22,200.0,90.9090909090909,-1.6316370935179294,3.8362988250536936,0.28651231900891955,10738
23,0.0,95.65217391304348,-1.6316370935179294,3.8362988250536936,0.28651231900891955,11135
24,0.0,91.66666666666667,-1.6316370935179294,3.8362988250536936,0.28651231900891955,11612
25,500.0,88.0,-1.6316370935179294,3.8362988250536936,0.28651231900891955,12069
26,200.0,103.84615384615384,-1.390827783383429,3.2285721996721364,0.22345831645263967,12524
27,1300.0,107.4074074074074,-1.390827783383429,3.2285721996721364,0.22345831645263967,13089
