episode,score,avg_score,avg_actor_loss,avg_critic_loss,avg_total_loss,steps  taken
0,1200.0,0,0,0,0,303
1,400.0,1200.0,0,0,0,725
2,1000.0,800.0,0,0,0,1067
3,400.0,866.6666666666666,0,0,0,1478
4,1400.0,750.0,0,0,0,1833
5,1800.0,880.0,-0.42061824146658183,11.846329649087727,5.502546583077281,2245
6,1200.0,1033.3333333333333,-0.42061824146658183,11.846329649087727,5.502546583077281,2609
7,2200.0,1057.142857142857,-0.42061824146658183,11.846329649087727,5.502546583077281,2985
8,2800.0,1200.0,-0.42061824146658183,11.846329649087727,5.502546583077281,3406
9,800.0,1377.7777777777778,-0.42061824146658183,11.846329649087727,5.502546583077281,3795
10,2200.0,1320.0,-1.2787512707524002,3.735887013303278,0.5891922358992401,4161
11,1600.0,1400.0,-1.2787512707524002,3.735887013303278,0.5891922358992401,4450
12,1200.0,1416.6666666666667,-1.2787512707524002,3.735887013303278,0.5891922358992401,4859
13,1200.0,1400.0,-1.2787512707524002,3.735887013303278,0.5891922358992401,5282
14,1800.0,1385.7142857142858,-1.2787512707524002,3.735887013303278,0.5891922358992401,5709
15,800.0,1413.3333333333333,-1.2787512707524002,3.735887013303278,0.5891922358992401,6056
16,1200.0,1375.0,-2.138921404443681,2.8470768187147995,-0.7153829950862812,6350
17,1200.0,1364.7058823529412,-2.138921404443681,2.8470768187147995,-0.7153829950862812,6704
18,1600.0,1355.5555555555557,-2.138921404443681,2.8470768187147995,-0.7153829950862812,7137
19,800.0,1368.421052631579,-2.138921404443681,2.8470768187147995,-0.7153829950862812,7554
20,800.0,1340.0,-2.138921404443681,2.8470768187147995,-0.7153829950862812,7926
21,2400.0,1314.2857142857142,-2.2781595568172635,3.2710334802071066,-0.6426428167137094,8337
22,2400.0,1363.6363636363637,-2.2781595568172635,3.2710334802071066,-0.6426428167137094,8771
23,1600.0,1408.695652173913,-2.2781595568172635,3.2710334802071066,-0.6426428167137094,9179
24,1800.0,1416.6666666666667,-2.2781595568172635,3.2710334802071066,-0.6426428167137094,9609
25,800.0,1432.0,-2.2781595568172635,3.2710334802071066,-0.6426428167137094,9957
26,2400.0,1407.6923076923076,-2.4842790528200567,2.1435126893141447,-1.4125227081629843,10398
27,2200.0,1444.4444444444443,-2.4842790528200567,2.1435126893141447,-1.4125227081629843,10766
28,1200.0,1471.4285714285713,-2.4842790528200567,2.1435126893141447,-1.4125227081629843,11191
29,2100.0,1462.0689655172414,-2.4842790528200567,2.1435126893141447,-1.4125227081629843,11602
30,3000.0,1483.3333333333333,-2.4842790528200567,2.1435126893141447,-1.4125227081629843,12017
31,1400.0,1532.258064516129,-2.8035882107913492,2.1380752586170475,-1.7345505814828257,12454
32,3700.0,1528.125,-2.8035882107913492,2.1380752586170475,-1.7345505814828257,12901
33,2600.0,1593.939393939394,-2.8035882107913492,2.1380752586170475,-1.7345505814828257,13275
34,2000.0,1623.5294117647059,-2.8035882107913492,2.1380752586170475,-1.7345505814828257,13647
35,2200.0,1634.2857142857142,-2.8035882107913492,2.1380752586170475,-1.7345505814828257,14046
36,3000.0,1650.0,-2.69308964535594,2.00300291191244,-1.6915881893997207,14465
37,2200.0,1686.4864864864865,-2.69308964535594,2.00300291191244,-1.6915881893997207,14910
38,3700.0,1700.0,-2.69308964535594,2.00300291191244,-1.6915881893997207,15395
39,2200.0,1751.2820512820513,-2.69308964535594,2.00300291191244,-1.6915881893997207,15761
40,3200.0,1762.5,-2.69308964535594,2.00300291191244,-1.6915881893997207,16186
41,1600.0,1797.560975609756,-2.8837123695760964,1.8335123199590786,-1.9669562095965574,16558
42,1800.0,1792.857142857143,-2.8837123695760964,1.8335123199590786,-1.9669562095965574,16996
43,1400.0,1793.0232558139535,-2.8837123695760964,1.8335123199590786,-1.9669562095965574,17414
44,1200.0,1784.090909090909,-2.8837123695760964,1.8335123199590786,-1.9669562095965574,17834
45,2400.0,1771.111111111111,-2.8837123695760964,1.8335123199590786,-1.9669562095965574,18260
46,1400.0,1784.7826086956522,-2.2189226636663077,2.040567212416565,-1.1986390574580266,18623
47,1200.0,1776.595744680851,-2.2189226636663077,2.040567212416565,-1.1986390574580266,18980
48,2000.0,1764.5833333333333,-2.2189226636663077,2.040567212416565,-1.1986390574580266,19388
49,600.0,1769.3877551020407,-2.2189226636663077,2.040567212416565,-1.1986390574580266,19800
50,1800.0,1746.0,-2.2189226636663077,2.040567212416565,-1.1986390574580266,20216
51,1200.0,1747.0588235294117,-2.2830220380797983,2.6983888577063646,-0.9338276092266158,20562
52,600.0,1736.5384615384614,-2.2830220380797983,2.6983888577063646,-0.9338276092266158,20900
53,2800.0,1715.0943396226414,-2.2830220380797983,2.6983888577063646,-0.9338276092266158,21310
54,200.0,1735.1851851851852,-2.2830220380797983,2.6983888577063646,-0.9338276092266158,21657
55,1200.0,1707.2727272727273,-2.2830220380797983,2.6983888577063646,-0.9338276092266158,22006
56,1000.0,1698.2142857142858,-2.2830220380797983,2.6983888577063646,-0.9338276092266158,22361
57,3800.0,1685.9649122807018,-2.0141740129329264,2.3971997612295883,-0.8155741323181325,22831
