episode,score,avg_score,avg_actor_loss,avg_critic_loss,avg_total_loss,steps  taken
0,800.0,0,0,0,0,347
1,800.0,800.0,0,0,0,635
2,400.0,800.0,0,0,0,1038
3,200.0,666.6666666666666,0,0,0,1446
4,1000.0,550.0,0,0,0,1797
5,600.0,640.0,-2.8291715102270247,8.975285881410276,1.6584714304781134,2203
6,1800.0,633.3333333333334,-2.8291715102270247,8.975285881410276,1.6584714304781134,2625
7,2400.0,800.0,-2.8291715102270247,8.975285881410276,1.6584714304781134,3052
8,600.0,1000.0,-2.8291715102270247,8.975285881410276,1.6584714304781134,3392
9,600.0,955.5555555555555,-2.8291715102270247,8.975285881410276,1.6584714304781134,3788
10,1600.0,920.0,-2.8291715102270247,8.975285881410276,1.6584714304781134,4083
11,1600.0,981.8181818181819,-3.378984275832772,3.34969066986224,-1.7041389409016514,4417
12,600.0,1033.3333333333333,-3.378984275832772,3.34969066986224,-1.7041389409016514,4766
13,1400.0,1000.0,-3.378984275832772,3.34969066986224,-1.7041389409016514,5190
14,1500.0,1028.5714285714287,-3.378984275832772,3.34969066986224,-1.7041389409016514,5550
15,2600.0,1060.0,-3.378984275832772,3.34969066986224,-1.7041389409016514,5959
16,200.0,1156.25,-3.1900739021599294,2.7793356316237214,-1.8004060863480678,6365
17,0.0,1100.0,-3.1900739021599294,2.7793356316237214,-1.8004060863480678,6778
18,1600.0,1038.888888888889,-3.1900739021599294,2.7793356316237214,-1.8004060863480678,7128
19,1600.0,1068.421052631579,-3.1900739021599294,2.7793356316237214,-1.8004060863480678,7485
20,1900.0,1095.0,-3.1900739021599294,2.7793356316237214,-1.8004060863480678,7842
21,400.0,1133.3333333333333,-3.2023132264614107,2.851804656105479,-1.776410898408671,8247
22,1600.0,1100.0,-3.2023132264614107,2.851804656105479,-1.776410898408671,8644
23,1000.0,1121.7391304347825,-3.2023132264614107,2.851804656105479,-1.776410898408671,9063
24,2300.0,1116.6666666666667,-3.2023132264614107,2.851804656105479,-1.776410898408671,9492
25,1000.0,1164.0,-3.2023132264614107,2.851804656105479,-1.776410898408671,9908
26,2700.0,1157.6923076923076,-3.3256523264572024,2.318524733380664,-2.1663899597668714,10334
27,600.0,1214.8148148148148,-3.3256523264572024,2.318524733380664,-2.1663899597668714,10687
28,1600.0,1192.857142857143,-3.3256523264572024,2.318524733380664,-2.1663899597668714,11063
29,1200.0,1206.896551724138,-3.3256523264572024,2.318524733380664,-2.1663899597668714,11503
30,1200.0,1206.6666666666667,-3.3256523264572024,2.318524733380664,-2.1663899597668714,11916
31,1600.0,1206.4516129032259,-3.3256523264572024,2.318524733380664,-2.1663899597668714,12271
32,400.0,1218.75,-3.217716198135167,2.328783193020466,-2.0533246016249342,12650
33,400.0,1193.939393939394,-3.217716198135167,2.328783193020466,-2.0533246016249342,13037
34,1700.0,1170.5882352941176,-3.217716198135167,2.328783193020466,-2.0533246016249342,13464
35,1600.0,1185.7142857142858,-3.217716198135167,2.328783193020466,-2.0533246016249342,13843
36,1400.0,1197.2222222222222,-3.217716198135167,2.328783193020466,-2.0533246016249342,14208
37,2600.0,1202.7027027027027,-3.2091097682714462,2.5762718544661847,-1.9209738410383543,14600
38,1600.0,1239.4736842105262,-3.2091097682714462,2.5762718544661847,-1.9209738410383543,14978
39,1600.0,1248.7179487179487,-3.2091097682714462,2.5762718544661847,-1.9209738410383543,15338
40,600.0,1257.5,-3.2091097682714462,2.5762718544661847,-1.9209738410383543,15695
41,2000.0,1241.4634146341464,-3.2091097682714462,2.5762718544661847,-1.9209738410383543,16042
42,1600.0,1259.5238095238096,-3.5408799341879784,2.0298430265480882,-2.525958420913935,16423
43,1800.0,1267.4418604651162,-3.5408799341879784,2.0298430265480882,-2.525958420913935,16782
44,400.0,1279.5454545454545,-3.5408799341879784,2.0298430265480882,-2.525958420913935,17170
45,1600.0,1260.0,-3.5408799341879784,2.0298430265480882,-2.525958420913935,17531
46,800.0,1267.391304347826,-3.5408799341879784,2.0298430265480882,-2.525958420913935,17881
47,1400.0,1257.4468085106382,-3.5408799341879784,2.0298430265480882,-2.525958420913935,18239
48,1800.0,1260.4166666666667,-3.2864564777351917,2.193482357062681,-2.189715299203851,18571
49,1700.0,1271.4285714285713,-3.2864564777351917,2.193482357062681,-2.189715299203851,18930
50,700.0,1280.0,-3.2864564777351917,2.193482357062681,-2.189715299203851,19291
51,2600.0,1268.6274509803923,-3.2864564777351917,2.193482357062681,-2.189715299203851,19686
52,2500.0,1294.2307692307693,-3.2864564777351917,2.193482357062681,-2.189715299203851,20136
53,1600.0,1316.9811320754718,-3.3920895577408374,2.155028796318258,-2.3145751595817083,20502
54,600.0,1322.2222222222222,-3.3920895577408374,2.155028796318258,-2.3145751595817083,20852
55,2400.0,1309.090909090909,-3.3920895577408374,2.155028796318258,-2.3145751595817083,21222
56,400.0,1328.5714285714287,-3.3920895577408374,2.155028796318258,-2.3145751595817083,21628
57,2200.0,1312.280701754386,-3.3920895577408374,2.155028796318258,-2.3145751595817083,21989
58,2700.0,1327.5862068965516,-3.3920895577408374,2.155028796318258,-2.3145751595817083,22391
59,2200.0,1350.8474576271187,-3.4410525154322387,2.1273891478820555,-2.377357941491213,22811
60,2400.0,1365.0,-3.4410525154322387,2.1273891478820555,-2.377357941491213,23183
61,2200.0,1381.967213114754,-3.4410525154322387,2.1273891478820555,-2.377357941491213,23626
62,1400.0,1395.1612903225807,-3.4410525154322387,2.1273891478820555,-2.377357941491213,24017
63,2000.0,1395.2380952380952,-3.4410525154322387,2.1273891478820555,-2.377357941491213,24405
64,1800.0,1404.6875,-3.35280468929559,1.918073021331703,-2.3937681786297387,24767
65,1600.0,1410.7692307692307,-3.35280468929559,1.918073021331703,-2.3937681786297387,25058
66,1200.0,1413.6363636363637,-3.35280468929559,1.918073021331703,-2.3937681786297387,25348
67,1400.0,1410.44776119403,-3.35280468929559,1.918073021331703,-2.3937681786297387,25762
68,2200.0,1410.2941176470588,-3.35280468929559,1.918073021331703,-2.3937681786297387,26121
69,2800.0,1421.7391304347825,-3.35280468929559,1.918073021331703,-2.3937681786297387,26525
70,1200.0,1441.4285714285713,-3.151901737228036,1.6968815715743866,-2.303460951440843,26948
71,800.0,1438.0281690140846,-3.151901737228036,1.6968815715743866,-2.303460951440843,27309
72,1800.0,1429.1666666666667,-3.151901737228036,1.6968815715743866,-2.303460951440843,27691
73,2400.0,1434.2465753424658,-3.151901737228036,1.6968815715743866,-2.303460951440843,28110
74,1800.0,1447.2972972972973,-3.151901737228036,1.6968815715743866,-2.303460951440843,28498
75,1600.0,1452.0,-2.9888972815126182,2.0451608949787863,-1.9663168340232233,28847
76,2200.0,1453.9473684210527,-2.9888972815126182,2.0451608949787863,-1.9663168340232233,29267
77,1800.0,1463.6363636363637,-2.9888972815126182,2.0451608949787863,-1.9663168340232233,29584
78,600.0,1467.948717948718,-2.9888972815126182,2.0451608949787863,-1.9663168340232233,29930
79,2800.0,1456.9620253164558,-2.9888972815126182,2.0451608949787863,-1.9663168340232233,30367
80,1400.0,1473.75,-3.2534642864018677,1.7152958750335323,-2.3958163488851016,30723
81,1000.0,1472.8395061728395,-3.2534642864018677,1.7152958750335323,-2.3958163488851016,31076
82,1600.0,1467.0731707317073,-3.2534642864018677,1.7152958750335323,-2.3958163488851016,31484
83,3000.0,1468.6746987951808,-3.2534642864018677,1.7152958750335323,-2.3958163488851016,31845
84,1800.0,1486.904761904762,-3.2534642864018677,1.7152958750335323,-2.3958163488851016,32227
85,3000.0,1490.5882352941176,-3.2534642864018677,1.7152958750335323,-2.3958163488851016,32633
86,1200.0,1508.139534883721,-3.101824768818915,1.9620525180899862,-2.120798509773919,33000
87,2800.0,1504.5977011494253,-3.101824768818915,1.9620525180899862,-2.120798509773919,33359
88,2900.0,1519.3181818181818,-3.101824768818915,1.9620525180899862,-2.120798509773919,33784
